contrast,energy,homogeneity,correlation,label
410.9327017716535,0.018753729324083174,0.18456097430419102,0.9364684325681059,Setengah Matang
451.81489911417316,0.018739649661580725,0.2170882201080718,0.9310384081904168,Mentah
403.7814960629921,0.01749909497199765,0.2265228042641415,0.942926057590913,Mentah
1607.488250492126,0.010093551475882092,0.05984187853650104,0.6778741151065156,Mentah
443.28057332677173,0.012399963571748636,0.09081189988393908,0.9071196457166367,Matang
418.4169537401576,0.03569196500883788,0.31972084803340917,0.9107390970476169,Matang
414.76427165354335,0.01454603568438286,0.1081395033212832,0.8481452408517959,Matang
416.4719488188976,0.016022579306272218,0.16736385063792306,0.9187640746365188,Mentah
493.0907972440946,0.020052907279768523,0.16929882817908903,0.9188324342772908,Setengah Matang
470.35617618110246,0.014075483355383651,0.15800359932323196,0.9376712819277305,Setengah Matang
276.6808562992126,0.016536812998259355,0.1990156167941111,0.9441650698917716,Matang
375.8786294291338,0.01647789767809838,0.179799833966912,0.9423130049826133,Setengah Matang
484.4485728346457,0.012508513036129253,0.12631695996839065,0.9164654881208317,Setengah Matang
654.4734867125984,0.012115869755665754,0.11059272489791522,0.8750205910447892,Mentah
525.62469242126,0.012448848167193176,0.11611391494354438,0.8834094606319072,Setengah Matang
1149.4888041338584,0.010389061021673366,0.06493762719330966,0.7749568492777222,Matang
484.1314591535434,0.029475641539580735,0.27600661665411547,0.9367595501769381,Matang
857.8386441929135,0.01084737380816952,0.06570511417181898,0.7742725419270656,Matang
345.6244463582677,0.020604699573578966,0.21012522504484213,0.9457822961853148,Matang
1061.9689960629921,0.0094245659459673,0.06353622418969247,0.8482176718673781,Matang
319.9064960629921,0.017161239971974336,0.19736236911111238,0.9527007611464586,Matang
433.6300442913386,0.017439253463956614,0.22342376191720006,0.9370346406853387,Matang
342.05185777559063,0.013435382997610086,0.13584851923425392,0.9395381016543041,Matang
869.5255905511813,0.011002551991034884,0.07632445980286211,0.8348100222714375,Setengah Matang
312.220595472441,0.017198465416082196,0.20260806051045185,0.9511626394092777,Matang
1234.583538385827,0.009481610445373233,0.06019966053759443,0.7685260842654712,Matang
608.4065575787403,0.016234156255923882,0.16753799542783301,0.9176773286838285,Matang
694.7289616141733,0.01875771411866553,0.17647496209669766,0.9074445710369249,Matang
334.4682578740159,0.014782798711538668,0.19593006341916155,0.9575032959953335,Matang
